33482970.0,169.87,169.94,165.61,39668100.0,167.64,168.5,165.28,59332210.0,174.0,174.26,171.12,172.37
48670440.0,149.03,153.7,149.03,38907940.0,153.87,154.88,153.45,25779060.0,153.63,153.94,152.11,152.45
18457720.0,216.6,216.9,215.11,20400770.0,217.15,218.74,216.33,22751390.0,219.01,220.54,218.92,220.15
26645130.0,107.9,108.3,107.51,42250480.0,107.83,108.76,107.07,52955310.0,107.25,107.27,105.24,104.64
46893220.0,295.52,299.55,291.41,56544250.0,282.0,290.82,281.23,71686210.0,263.75,278.09,263.0,277.14
31996320.0,209.84,212.65,208.13,20892380.0,210.89,211.84,210.23,32443110.0,204.29,208.84,203.5,205.88
27377960.0,160.52,160.71,157.84,27391950.0,157.86,159.5,156.72,26330070.0,157.5,157.89,155.11,158.23
18386470.0,219.96,220.82,219.12,25643090.0,221.06,222.85,219.44,22187880.0,222.01,223.76,220.37,221.38
17426160.0,185.42,188.43,185.2,19636390.0,189.5,190.68,189.3,15801370.0,190.71,191.28,190.18,188.5
19578920.0,139.25,139.36,138.64,17048800.0,138.85,139.43,138.82,15281850.0,139.3,139.65,138.84,139.41
44371580.0,123.09,123.61,122.12,33570380.0,123.38,123.91,122.55,36912040.0,123.15,123.5,122.27,122.32
64398230.0,160.4,162.11,155.3,95497900.0,156.86,158.16,149.63,37169230.0,148.15,151.55,146.59,148.3
34702230.0,333.25,345.68,332.58,41357180.0,351.46,353.2,344.72,28601630.0,355.15,355.4,351.09,351.41
33520150.0,151.27,153.34,151.13,26892850.0,153.38,153.98,152.63,22930630.0,154.0,154.58,152.91,154.9
48407640.0,116.04,116.4,114.54,42876370.0,114.32,116.31,114.01,40827260.0,116.04,117.65,115.5,116.43
17897140.0,201.85,203.73,201.56,20191840.0,203.31,204.39,201.71,17595210.0,202.45,204.0,202.2,204.09
50036510.0,344.72,347.8,334.22,34702230.0,333.25,345.68,332.58,41357180.0,351.46,353.2,344.72,355.15
54794570.0,296.44,303.4,293.13,46893220.0,295.52,299.55,291.41,56544250.0,282.0,290.82,281.23,263.75
38610120.0,114.58,116.25,114.5,54851010.0,116.53,119.99,116.53,96820670.0,117.81,118.18,113.33,112.53
27368840.0,102.24,102.28,101.5,25058280.0,101.91,102.91,101.78,40026250.0,103.96,105.18,103.85,104.61
31434370.0,221.03,222.49,217.19,22481010.0,218.55,221.5,217.14,19088310.0,220.0,220.94,218.83,220.54
33316990.0,117.05,118.11,116.08,41511380.0,116.55,116.79,114.22,57717870.0,115.29,119.25,115.11,118.98
31384720.0,167.41,171.66,167.28,36054570.0,172.86,175.08,172.35,28204640.0,174.65,175.57,172.85,172.4
21017560.0,155.02,155.98,154.48,21144040.0,155.25,155.54,154.4,64782910.0,155.19,155.19,146.02,145.74
35783320.0,94.44,95.77,94.3,25982080.0,95.49,96.47,95.33,27553750.0,95.39,95.4,94.46,94.6
21007650.0,208.5,209.32,206.66,21162560.0,210.16,210.45,207.2,20059570.0,206.43,206.98,204.22,208.39
46315620.0,96.52,96.92,93.69,53920550.0,93.13,95.7,93.04,44282560.0,94.29,95.94,93.93,95.92
35583440.0,300.46,303.24,298.87,28803760.0,303.22,305.17,301.97,33511990.0,305.64,310.35,304.29,308.1
18083080.0,187.19,187.81,186.13,18383080.0,188.0,189.27,186.91,15228270.0,188.38,188.88,186.78,186.35
25672210.0,318.66,320.89,315.87,20450750.0,315.77,319.23,315.35,31380450.0,323.5,324.24,316.5,316.14
32345430.0,105.25,107.29,105.21,25686350.0,106.48,107.07,105.9,25568350.0,105.47,106.25,104.89,106.0
35767260.0,223.06,223.58,217.93,30352690.0,218.43,220.96,215.13,34755550.0,225.64,227.49,223.89,226.27
48748670.0,280.0,288.25,278.05,32788640.0,282.4,286.33,280.63,39281290.0,287.38,288.2,282.35,284.69
27207250.0,313.59,315.7,312.09,34454120.0,316.27,318.74,315.0,27710810.0,317.19,319.02,316.0,318.58
22811140.0,219.75,222.82,219.7,23430370.0,221.0,223.75,219.76,29729270.0,223.82,226.44,223.54,224.79
20507460.0,258.3,262.47,258.28,21847230.0,261.55,262.79,260.92,25817590.0,261.13,264.78,261.07,263.75
38794930.0,111.78,112.0,110.53,29723750.0,110.8,111.75,110.11,48929200.0,111.34,114.17,110.82,114.0
34089190.0,147.16,147.45,145.15,31454590.0,147.5,147.5,143.84,31642900.0,143.32,144.48,142.21,143.78
29800240.0,111.64,113.39,111.55,24587490.0,113.0,113.18,112.34,29608390.0,113.69,114.64,113.43,113.16
34494150.0,113.05,114.12,112.51,35951900.0,113.85,113.99,112.44,31048170.0,114.35,114.94,114.0,114.42
37425640.0,167.88,168.94,164.47,30237640.0,167.64,168.75,164.88,34581850.0,164.88,172.01,164.77,172.58
54145930.0,160.29,161.0,155.03,70583530.0,157.07,157.89,150.24,60774900.0,158.5,163.89,157.51,161.95
46820600.0,117.95,118.36,117.31,66028640.0,114.31,115.7,113.31,31396130.0,115.39,115.86,114.1,113.87
23495990.0,320.0,324.57,320.0,25141490.0,322.63,324.65,318.21,32426420.0,318.62,320.45,310.5,297.26
22676520.0,178.5,180.24,178.07,38313330.0,178.65,179.12,177.62,32931110.0,177.32,177.47,173.66,175.24
23492650.0,117.1,117.74,117.0,46820600.0,117.95,118.36,117.31,66028640.0,114.31,115.7,113.31,115.39
19201820.0,153.84,154.17,152.67,19217810.0,153.73,154.35,153.03,21895020.0,154.0,154.24,153.31,153.42
30327110.0,120.93,121.63,120.66,47767760.0,121.15,121.39,120.62,111837300.0,127.03,130.49,127.01,127.98
28641180.0,93.48,93.57,92.46,76183460.0,92.72,92.78,89.47,44223040.0,90.0,91.67,90.0,92.39
32895650.0,93.0,93.77,92.59,33653020.0,93.33,93.57,92.11,28641180.0,93.48,93.57,92.46,92.72
34454120.0,316.27,318.74,315.0,27710810.0,317.19,319.02,316.0,25458120.0,318.58,319.99,317.31,317.92
43665160.0,93.37,93.45,91.85,32895650.0,93.0,93.77,92.59,33653020.0,93.33,93.57,92.11,93.48
36884490.0,100.58,101.71,100.45,46026600.0,102.37,103.75,101.37,35890740.0,102.39,102.83,100.96,100.78
52720620.0,110.0,112.28,109.49,30386830.0,112.73,112.75,111.44,32970790.0,110.82,112.45,110.68,111.29
27684310.0,365.12,367.36,363.91,28510370.0,367.85,370.47,363.64,29663910.0,370.0,375.78,369.87,375.41
71882770.0,236.36,247.69,234.3,75900510.0,250.75,258.25,244.3,63140170.0,246.52,258.68,246.36,252.75
161882500.0,94.87,108.8,92.0,102731700.0,111.11,111.11,103.5,96531890.0,107.09,109.89,105.05,112.23
24987260.0,185.23,187.28,184.03,17352380.0,184.1,186.21,183.8,22551660.0,186.29,187.19,182.91,183.82
43250420.0,165.45,168.35,162.73,33753490.0,165.38,167.53,164.39,47597670.0,166.0,167.45,159.09,160.4
52979780.0,103.91,105.3,103.91,114436300.0,96.0,98.71,95.68,82107120.0,97.61,97.88,94.25,93.99
26393770.0,107.7,108.0,106.82,26645130.0,107.9,108.3,107.51,42250480.0,107.83,108.76,107.07,107.25
33507770.0,227.96,228.41,220.58,28784550.0,222.21,224.8,220.2,26656630.0,223.64,227.27,222.25,225.46
35987630.0,127.74,128.57,127.35,45970470.0,129.08,129.62,128.31,55204920.0,130.97,132.97,130.7,132.85
57097740.0,111.09,111.09,105.83,34117030.0,107.12,108.87,106.55,50901380.0,107.71,107.81,104.08,106.57
21918340.0,109.23,109.6,109.02,25108890.0,108.77,109.69,108.36,25784420.0,108.86,109.1,107.85,108.59
46575410.0,152.02,152.27,150.56,44366140.0,149.99,151.83,149.16,35907770.0,151.78,153.92,151.69,153.8
50721830.0,270.8,271.7,259.0,42223820.0,262.74,267.37,261.23,40529120.0,268.7,270.07,264.7,268.31
17352380.0,184.1,186.21,183.8,22551660.0,186.29,187.19,182.91,17675210.0,183.82,187.3,183.42,187.79
33031360.0,189.91,192.47,188.84,32879090.0,186.93,190.9,186.76,38612290.0,183.52,184.35,180.28,185.22
17841920.0,202.83,204.94,202.34,23286380.0,204.43,207.75,203.9,17427570.0,207.36,208.48,207.05,206.83
26387240.0,174.3,174.87,171.86,41459120.0,172.63,172.92,167.16,41484540.0,170.43,172.14,168.44,169.95
29357940.0,108.97,110.61,108.83,27150570.0,109.34,110.5,108.66,32771760.0,110.8,112.34,110.8,111.62
32234520.0,166.87,168.44,166.5,44453230.0,167.17,168.62,166.76,85957050.0,166.0,166.8,160.1,159.1
44284660.0,116.47,116.5,115.65,27756760.0,115.8,117.38,115.75,21337310.0,116.74,117.5,116.68,116.8
38016810.0,216.88,220.45,216.62,52954070.0,219.05,222.36,216.81,91046560.0,209.55,213.65,205.43,204.3
21477380.0,170.1,170.78,169.71,16412270.0,171.0,171.85,170.48,25938760.0,170.52,170.59,169.22,170.16
31450520.0,144.71,145.13,142.28,22986960.0,144.45,144.96,143.78,14277850.0,144.88,145.3,143.1,143.69
43233950.0,117.64,119.75,116.76,34135230.0,119.2,119.92,118.85,32445680.0,119.27,119.73,117.34,117.33
44811800.0,96.67,98.21,96.15,38866100.0,98.84,98.89,96.09,35290570.0,96.0,96.76,95.8,96.31
25058280.0,101.91,102.91,101.78,40026250.0,103.96,105.18,103.85,38236730.0,104.61,106.31,104.59,105.52
22074760.0,159.32,160.21,158.75,29377630.0,160.66,162.2,160.14,27607370.0,161.94,162.51,160.15,160.52
27468700.0,187.22,188.23,186.14,23377690.0,187.99,190.26,187.75,26190620.0,191.64,193.42,191.35,193.07
27052000.0,177.3,177.78,176.6,32395870.0,177.3,179.44,176.82,51368540.0,177.25,177.3,173.2,174.51
25649890.0,160.14,162.0,159.93,29451050.0,160.1,163.12,160.0,27215770.0,163.8,163.89,162.61,163.64
27953810.0,174.32,174.91,172.92,25737560.0,174.28,175.15,172.89,27413060.0,175.69,177.75,173.97,175.94
36592940.0,291.12,293.97,288.12,36059610.0,289.46,292.69,285.22,25247630.0,289.93,293.68,289.52,296.24
18965930.0,214.1,216.36,213.84,18505780.0,214.65,217.05,214.6,18457720.0,216.6,216.9,215.11,217.15
24755470.0,173.87,174.44,172.02,23985960.0,170.32,173.07,169.5,31123000.0,175.49,179.12,175.35,180.0
43700570.0,141.0,141.0,139.89,21258100.0,140.4,141.5,140.23,39461130.0,142.11,142.8,139.73,139.85
39668100.0,167.64,168.5,165.28,59332210.0,174.0,174.26,171.12,34770480.0,172.37,174.99,171.72,173.91
25879680.0,97.41,97.67,96.84,38885980.0,97.39,98.99,97.32,30031410.0,98.92,99.3,98.5,98.7
20495340.0,122.14,122.35,121.6,30327110.0,120.93,121.63,120.66,47767760.0,121.15,121.39,120.62,127.03
41430660.0,114.33,115.5,114.1,59251740.0,116.7,119.23,116.33,66139770.0,118.08,118.13,114.92,115.4
28321440.0,131.65,132.45,131.12,20046250.0,132.46,132.94,132.05,22989980.0,133.08,133.82,132.75,133.47
23243160.0,193.25,196.5,193.15,19090050.0,194.79,196.37,193.14,18473070.0,196.45,197.1,195.93,196.42
29164190.0,110.12,111.99,110.01,25931710.0,111.95,112.42,111.4,27420550.0,111.36,111.51,110.33,111.13
31203580.0,275.87,281.75,274.87,31627180.0,277.2,283.01,277.0,29271890.0,281.8,284.54,279.95,285.08
24833800.0,145.87,146.18,144.82,25080500.0,145.5,148.49,145.44,20117070.0,147.97,149.33,147.33,148.82
15955820.0,190.68,191.96,189.56,18680930.0,192.45,193.66,192.05,16553500.0,193.06,194.85,192.43,194.61
29644640.0,293.79,299.96,292.75,27877660.0,299.84,300.9,297.48,33090950.0,297.16,304.44,297.16,307.24
20254650.0,317.75,322.35,317.21,21910700.0,320.75,323.44,318.93,26122800.0,324.66,326.2,322.3,324.39
21513990.0,200.37,200.61,198.03,47800590.0,198.8,200.85,198.15,18220420.0,198.54,200.16,198.17,198.43
19238480.0,175.94,176.0,174.54,20755140.0,174.67,175.49,173.94,24755470.0,173.87,174.44,172.02,170.32
24460850.0,95.7,96.5,95.62,28877500.0,96.49,96.89,96.05,23317990.0,96.75,97.65,96.73,97.17
47539790.0,201.02,212.14,200.83,36547440.0,203.16,206.44,202.59,27883360.0,203.46,205.14,199.67,204.28
44223040.0,90.0,91.67,90.0,61192340.0,92.39,94.39,91.65,46858910.0,94.55,94.7,93.01,94.16
22395560.0,263.75,264.88,262.1,25093670.0,263.68,265.78,263.01,21700900.0,265.8,267.43,264.23,267.9
25982080.0,95.49,96.47,95.33,27553750.0,95.39,95.4,94.46,30877540.0,94.6,95.66,94.37,95.7
21584720.0,191.55,191.57,190.22,61438290.0,190.03,190.16,188.26,18458410.0,187.88,189.22,187.2,185.14
46418230.0,95.86,97.33,95.19,46315620.0,96.52,96.92,93.69,53920550.0,93.13,95.7,93.04,94.29
25001730.0,107.39,107.88,106.68,27744300.0,107.41,107.95,106.31,24900130.0,106.62,107.44,106.29,105.8
60793260.0,96.62,96.65,95.3,34355970.0,96.0,96.57,95.03,35407050.0,94.94,96.35,94.68,96.25
31003380.0,186.23,189.49,184.73,50943120.0,190.02,196.33,189.81,42287640.0,195.34,197.69,190.78,191.51
26167950.0,189.49,190.06,187.45,20393070.0,189.01,189.53,187.86,23639070.0,186.78,187.07,185.1,186.07
48696960.0,223.25,228.26,222.4,43177540.0,226.51,228.87,226.0,27363960.0,228.41,229.18,226.63,228.99
33291640.0,205.97,210.06,204.13,25289270.0,209.98,210.12,206.75,34317760.0,205.55,206.01,202.25,199.0
19782170.0,160.43,160.74,158.55,25184600.0,159.65,160.56,159.27,25649890.0,160.14,162.0,159.93,160.1
23430370.0,221.0,223.75,219.76,29729270.0,223.82,226.44,223.54,22560440.0,224.79,225.84,224.02,227.95
26481320.0,109.17,110.09,108.85,34113880.0,110.0,110.03,108.25,26160560.0,109.5,110.36,109.19,109.26
26204670.0,153.21,154.13,152.0,18631540.0,154.26,154.45,152.72,16216800.0,154.01,155.09,153.91,153.63
50455070.0,250.9,263.11,249.38,50721830.0,270.8,271.7,259.0,42223820.0,262.74,267.37,261.23,268.7
29512410.0,177.9,179.39,176.14,34260230.0,176.15,179.25,175.07,31087330.0,179.37,180.1,178.25,178.61
26784530.0,129.13,130.5,128.9,38158410.0,130.54,132.09,130.45,22941650.0,131.35,132.22,131.22,131.65
26609920.0,265.54,266.08,260.4,30348780.0,263.69,264.01,261.18,16331260.0,262.59,263.18,260.84,262.71
25668330.0,199.46,201.37,198.56,28865310.0,199.54,203.38,198.61,24185530.0,203.12,204.15,202.52,202.83
52228910.0,166.41,169.2,165.27,66454720.0,175.23,177.75,173.8,33944110.0,175.88,177.5,174.44,178.25
45970470.0,129.08,129.62,128.31,55204920.0,130.97,132.97,130.7,73006780.0,132.85,132.92,130.32,121.99
20912820.0,193.63,194.08,191.92,21329170.0,194.14,194.2,192.34,26580710.0,191.17,192.0,189.77,191.35
20450750.0,315.77,319.23,315.35,31380450.0,323.5,324.24,316.5,28236270.0,316.14,318.71,313.09,316.77
44654830.0,112.02,112.25,108.98,96197190.0,108.91,109.52,105.81,47507230.0,107.28,107.37,105.57,107.4
38399530.0,319.25,321.15,316.47,20254650.0,317.75,322.35,317.21,21910700.0,320.75,323.44,318.93,324.66
25141490.0,322.63,324.65,318.21,32426420.0,318.62,320.45,310.5,55548830.0,297.26,304.18,289.23,300.95
20755140.0,174.67,175.49,173.94,24755470.0,173.87,174.44,172.02,23985960.0,170.32,173.07,169.5,175.49
29706720.0,323.52,324.76,318.95,26356390.0,322.57,325.22,320.26,29421010.0,322.37,323.4,318.0,314.18
36810120.0,222.15,222.95,217.27,31495630.0,217.79,221.85,217.12,26869880.0,218.5,219.62,215.3,220.24
16339690.0,174.68,175.42,174.5,33113340.0,170.8,171.47,169.68,21477380.0,170.1,170.78,169.71,171.0
31454590.0,147.5,147.5,143.84,31642900.0,143.32,144.48,142.21,50264540.0,143.78,144.5,142.2,143.66
37190500.0,95.42,96.04,94.28,45870130.0,95.0,96.84,94.08,46418230.0,95.86,97.33,95.19,96.52
31087330.0,179.37,180.1,178.25,31306390.0,178.61,179.58,177.41,27052000.0,177.3,177.78,176.6,177.3
34317760.0,205.55,206.01,202.25,50991030.0,199.0,199.85,193.79,46725710.0,191.63,197.18,191.45,193.9
18473070.0,196.45,197.1,195.93,25829880.0,196.42,200.23,196.34,35738280.0,200.32,202.85,199.23,198.68
41484540.0,170.43,172.14,168.44,39735110.0,169.95,171.67,168.5,32512580.0,172.48,172.62,169.63,169.06
19090050.0,194.79,196.37,193.14,18473070.0,196.45,197.1,195.93,25829880.0,196.42,200.23,196.34,200.32
39494770.0,220.42,222.88,216.84,30280450.0,221.16,221.83,217.27,28802550.0,218.93,222.99,216.76,222.3
16529130.0,141.48,141.88,140.87,14676420.0,141.41,142.04,141.11,17302160.0,141.88,142.0,140.45,141.22
36778560.0,168.07,173.1,166.44,39824200.0,173.68,175.15,166.92,41464880.0,167.25,170.02,165.19,167.81
33861320.0,351.34,359.46,351.15,53038870.0,364.0,372.38,362.27,48155850.0,365.0,368.79,358.52,360.7
24308210.0,118.18,118.21,117.45,19977160.0,117.25,117.76,113.8,24100150.0,116.86,117.38,116.33,116.81
18798250.0,151.8,153.84,151.8,15649120.0,153.35,153.93,153.06,32429770.0,153.75,153.99,147.3,149.89
56544250.0,282.0,290.82,281.23,71686210.0,263.75,278.09,263.0,71322520.0,277.14,286.44,269.37,277.39
38018910.0,104.41,106.15,104.41,33770220.0,106.05,106.07,104.0,30148360.0,104.81,105.84,104.77,105.58
66454720.0,175.23,177.75,173.8,33944110.0,175.88,177.5,174.44,56137230.0,178.25,184.25,178.17,185.18
16810390.0,261.07,263.31,260.68,18661340.0,263.79,265.89,262.73,26547490.0,267.48,271.0,267.3,270.0
25323890.0,171.19,173.32,170.99,17154540.0,171.8,172.37,170.3,18890250.0,171.58,173.0,171.38,174.16
47800590.0,198.8,200.85,198.15,18220420.0,198.54,200.16,198.17,21070330.0,198.43,199.26,195.29,197.77
25820460.0,108.78,110.0,108.2,37322930.0,110.42,112.19,110.27,26560420.0,109.51,110.73,109.42,110.23
46461610.0,104.64,105.72,103.13,45114590.0,102.65,105.72,102.53,62080160.0,107.51,108.79,107.24,108.73
41357180.0,351.46,353.2,344.72,28601630.0,355.15,355.4,351.09,24205100.0,351.41,353.45,349.22,354.64
40885480.0,107.01,107.03,104.82,67569090.0,102.61,105.37,102.0,55583140.0,105.75,105.85,102.41,100.56
14026670.0,175.1,175.5,174.65,20591090.0,175.05,175.08,173.34,26387240.0,174.3,174.87,171.86,172.63
19723390.0,268.81,271.1,268.5,34437040.0,267.78,272.56,267.32,33432810.0,271.46,275.3,270.93,277.0
34260230.0,176.15,179.25,175.07,31087330.0,179.37,180.1,178.25,31306390.0,178.61,179.58,177.41,177.3
29271890.0,281.8,284.54,279.95,28001190.0,285.08,285.83,278.2,34320200.0,284.73,289.67,283.89,289.96
36529740.0,179.8,180.54,177.81,23714690.0,180.2,182.14,178.62,27948160.0,178.92,180.59,177.91,176.42
42090320.0,125.32,125.74,123.9,44371580.0,123.09,123.61,122.12,33570380.0,123.38,123.91,122.55,123.15
50674280.0,153.6,154.57,149.71,33520150.0,151.27,153.34,151.13,26892850.0,153.38,153.98,152.63,154.0
48702200.0,110.63,111.74,109.77,46717770.0,111.74,111.77,109.41,61747260.0,110.19,110.19,108.21,110.0
27997990.0,105.0,105.65,104.51,52979780.0,103.91,105.3,103.91,114436300.0,96.0,98.71,95.68,97.61
34394830.0,105.52,106.47,104.96,43607120.0,106.34,106.5,105.19,35454230.0,105.93,107.65,105.14,105.25
18695500.0,138.95,139.8,138.82,22117750.0,138.74,138.79,137.05,19578920.0,139.25,139.36,138.64,138.85
67673450.0,115.4,116.54,113.99,85436210.0,116.93,119.3,116.06,51106100.0,118.7,120.69,118.27,120.99
23046560.0,154.15,155.14,151.7,25418110.0,154.11,154.48,151.74,33508960.0,155.48,158.13,154.32,155.79
55204920.0,130.97,132.97,130.7,73006780.0,132.85,132.92,130.32,115288400.0,121.99,125.5,121.99,126.2
31801970.0,225.75,226.84,222.52,36810120.0,222.15,222.95,217.27,31495630.0,217.79,221.85,217.12,218.5
32755730.0,268.31,273.7,265.83,48748670.0,280.0,288.25,278.05,32788640.0,282.4,286.33,280.63,287.38
65270950.0,170.6,171.22,165.43,36396590.0,166.84,166.92,164.09,33674960.0,165.67,166.33,161.22,162.62
90398170.0,113.86,115.73,113.49,79763890.0,115.12,116.13,114.04,46937190.0,115.19,116.18,113.25,113.05
51608850.0,155.84,156.77,150.07,41740600.0,157.5,158.52,154.55,34499390.0,158.53,159.36,156.48,154.89
25184090.0,108.58,108.7,107.18,40885480.0,107.01,107.03,104.82,67569090.0,102.61,105.37,102.0,105.75
22727370.0,191.09,194.46,191.05,23243160.0,193.25,196.5,193.15,19090050.0,194.79,196.37,193.14,196.45
104618500.0,255.94,270.0,248.0,92683030.0,264.89,279.92,252.95,80605870.0,241.95,259.08,240.0,247.51
33113340.0,170.8,171.47,169.68,21477380.0,170.1,170.78,169.71,16412270.0,171.0,171.85,170.48,170.52
20543190.0,200.85,201.0,198.44,27738580.0,199.2,200.14,196.21,17524150.0,198.58,199.85,198.01,199.46
29377630.0,160.66,162.2,160.14,27607370.0,161.94,162.51,160.15,27377960.0,160.52,160.71,157.84,157.86
45579740.0,145.59,147.49,144.27,23345970.0,146.52,147.14,145.81,27254850.0,146.76,148.98,146.76,149.03
26551000.0,196.05,200.29,195.21,21124240.0,199.68,199.88,197.31,21513990.0,200.37,200.61,198.03,198.8
25100510.0,174.78,175.84,173.85,21561320.0,175.03,176.19,174.83,26575010.0,176.49,178.94,176.41,177.81
37350060.0,155.8,155.8,152.75,46575410.0,152.02,152.27,150.56,44366140.0,149.99,151.83,149.16,151.78
28236270.0,316.14,318.71,313.09,33449100.0,316.77,323.44,315.63,38399530.0,319.25,321.15,316.47,317.75
37781330.0,249.54,255.93,249.16,25817950.0,257.33,257.85,255.38,19974430.0,257.05,258.19,256.32,256.77
21910700.0,320.75,323.44,318.93,26122800.0,324.66,326.2,322.3,21890090.0,324.39,325.62,320.78,323.35
